tourney_id,tourney_name,surface,tourney_level,tourney_date
2014-D052,Davis Cup G1 R1: RUS vs POL,Hard,D,2014-01-31
2014-D053,Davis Cup G1 R1: SLO vs POR,Hard,D,2014-01-31
2014-D055,Davis Cup G1 R1: SVK vs LAT,Hard,D,2014-01-31
2014-D054,Davis Cup G1 R1: UKR vs ROU,Hard,D,2014-01-31
2014-D024,Davis Cup G2 R1: BAR vs CHI,Hard,D,2014-01-31
2014-D065,Davis Cup G2 R1: BIH vs GRE,Carpet,D,2014-01-31
2014-D066,Davis Cup G2 R1: BLR vs IRL,Hard,D,2014-01-31
2014-D026,Davis Cup G2 R1: BOL vs PER,Clay,D,2014-01-31
2014-D069,Davis Cup G2 R1: DEN vs CYP,Clay,D,2014-01-31
2014-D064,Davis Cup G2 R1: FIN vs BUL,Hard,D,2014-01-31
2014-D027,Davis Cup G2 R1: GUA vs MEX,Hard,D,2014-01-31
2014-D046,Davis Cup G2 R1: KUW vs INA,Hard,D,2014-01-31
2014-D068,Davis Cup G2 R1: MAR vs LUX,Clay,D,2014-01-31
2014-D067,Davis Cup G2 R1: MDA vs EGY,Hard,D,2014-01-31
2014-D063,Davis Cup G2 R1: NOR vs LTU,Hard,D,2014-01-31
2014-D025,Davis Cup G2 R1: PAR vs ESA,Clay,D,2014-01-31
2014-D062,Davis Cup G2 R1: RSA vs MON,Hard,D,2014-01-31
2014-D043,Davis Cup G2 R1: SRI vs PHI,Hard,D,2014-01-31
2014-D006,Davis Cup WG R1: ARG vs ITA,Clay,D,2014-01-31
2014-D001,Davis Cup WG R1: CZE vs NED,Hard,D,2014-01-31
2014-D004,Davis Cup WG R1: FRA vs AUS,Clay,D,2014-01-31
2014-D003,Davis Cup WG R1: GER vs ESP,Hard,D,2014-01-31
2014-D002,Davis Cup WG R1: JPN vs CAN,Hard,D,2014-01-31
2014-D007,Davis Cup WG R1: KAZ vs BEL,Hard,D,2014-01-31
2014-D008,Davis Cup WG R1: SRB vs SUI,Hard,D,2014-01-31
2014-D005,Davis Cup WG R1: USA vs GBR,Clay,D,2014-01-31
2014-375,Montpellier,Hard,A,2014-02-03
2014-505,Vina del Mar,Clay,A,2014-02-03
2014-2276,Zagreb,Hard,A,2014-02-03
2014-506,Buenos Aires,Clay,A,2014-02-10
2014-402,Memphis,Hard,A,2014-02-10
2014-407,Rotterdam,Hard,A,2014-02-10
2014-D045,Davis Cup G2 R1: THA vs HKG,Hard,D,2014-02-14
2014-D044,Davis Cup G2 R1: VIE vs PAK,Hard,D,2014-02-14
2014-499,Delray Beach,Hard,A,2014-02-17
2014-496,Marseille,Hard,A,2014-02-17
2014-6932,Rio de Janeiro,Clay,A,2014-02-17
2014-807,Acapulco,Hard,A,2014-02-24
2014-495,Dubai,Hard,A,2014-02-24
2014-533,Sao Paulo,Clay,A,2014-02-24
2014-404,Indian Wells Masters,Hard,M,2014-03-06
2014-403,Miami Masters,Hard,M,2014-03-19
2014-D034,Davis Cup G1 R2: CHN vs UZB,Hard,D,2014-04-04
2014-D031,Davis Cup G1 R2: COL vs DOM,Clay,D,2014-04-04
2014-D030,Davis Cup G1 R2: ECU vs BRA,Clay,D,2014-04-04
2014-D035,Davis Cup G1 R2: KOR vs IND,Hard,D,2014-04-04
2014-D056,Davis Cup G1 R2: POL vs CRO,Hard,D,2014-04-04
2014-D057,Davis Cup G1 R2: SLO vs ISR,Clay,D,2014-04-04
2014-D058,Davis Cup G1 R2: SVK vs AUT,Hard,D,2014-04-04
2014-D040,Davis Cup G2 PO: BOL vs GUA,Clay,D,2014-04-04
2014-D039,Davis Cup G2 PO: CHI vs PAR,Clay,D,2014-04-04
2014-D077,Davis Cup G2 PO: GRE vs BUL,Clay,D,2014-04-04
2014-D078,Davis Cup G2 PO: IRL vs EGY,Hard,D,2014-04-04
2014-D079,Davis Cup G2 PO: MAR vs CYP,Clay,D,2014-04-04
2014-D076,Davis Cup G2 PO: NOR vs MON,Hard,D,2014-04-04
2014-D050,Davis Cup G2 PO: VIE vs SRI,Hard,D,2014-04-04
2014-D036,Davis Cup G2 R2: BAR vs ESA,Hard,D,2014-04-04
2014-D073,Davis Cup G2 R2: DEN vs LUX,Hard,D,2014-04-04
2014-D071,Davis Cup G2 R2: FIN vs BIH,Hard,D,2014-04-04
2014-D072,Davis Cup G2 R2: MDA vs BLR,Clay,D,2014-04-04
2014-D037,Davis Cup G2 R2: MEX vs PER,Hard,D,2014-04-04
2014-D047,Davis Cup G2 R2: PHI vs PAK,Clay,D,2014-04-04
2014-D070,Davis Cup G2 R2: RSA vs LTU,Hard,D,2014-04-04
2014-D048,Davis Cup G2 R2: THA vs KUW,Hard,D,2014-04-04
2014-D010,Davis Cup WG QF: FRA vs GER,Hard,D,2014-04-04
2014-D011,Davis Cup WG QF: ITA vs GBR,Clay,D,2014-04-04
2014-D009,Davis Cup WG QF: JPN vs CZE,Hard,D,2014-04-04
2014-D012,Davis Cup WG QF: SUI vs KAZ,Hard,D,2014-04-04
2014-360,Casablanca,Clay,A,2014-04-07
2014-717,Houston,Clay,A,2014-04-07
2014-410,Monte Carlo Masters,Clay,M,2014-04-13
2014-425,Barcelona,Clay,A,2014-04-21
2014-773,Bucharest,Clay,A,2014-04-21
2014-D051,Davis Cup G2 PO: INA vs HKG,Hard,D,2014-04-25
2014-468,Estoril,Clay,A,2014-04-28
2014-308,Munich,Clay,A,2014-04-28
2014-1536,Madrid Masters,Clay,M,2014-05-04
2014-416,Rome Masters,Clay,M,2014-05-11
2014-6710,Dusseldorf,Clay,A,2014-05-18
2014-6120,Nice,Clay,A,2014-05-18
2014-520,Roland Garros,Clay,G,2014-05-26
2014-500,Halle,Grass,A,2014-06-09
2014-311,Queen's Club,Grass,A,2014-06-09
2014-440,s Hertogenbosch,Grass,A,2014-06-15
2014-741,Eastbourne,Grass,A,2014-06-16
2014-540,Wimbledon,Grass,G,2014-06-23
2014-316,Bastad,Clay,A,2014-07-07
2014-315,Newport,Grass,A,2014-07-07
2014-321,Stuttgart,Clay,A,2014-07-07
2014-6718,Bogota,Hard,A,2014-07-14
2014-414,Hamburg,Clay,A,2014-07-14
2014-6116,Atlanta,Hard,A,2014-07-21
2014-314,Gstaad,Clay,A,2014-07-21
2014-439,Umag,Clay,A,2014-07-21
2014-319,Kitzbuhel,Clay,A,2014-07-27
2014-418,Washington,Hard,A,2014-07-28
2014-421,Canada Masters,Hard,M,2014-08-04
2014-422,Cincinnati Masters,Hard,M,2014-08-10
2014-6242,Winston-Salem,Hard,A,2014-08-17
2014-560,US Open,Hard,G,2014-08-25
2014-D060,Davis Cup G1 PO: LAT vs AUT,Hard,D,2014-09-12
2014-D059,Davis Cup G1 PO: ROU vs SWE,Clay,D,2014-09-12
2014-D061,Davis Cup G1 PO: RUS vs POR,Hard,D,2014-09-12
2014-D041,Davis Cup G1 PO: TPE vs KOR,Hard,D,2014-09-12
2014-D042,Davis Cup G1 PO: VEN vs URU,Hard,D,2014-09-12
2014-D038,Davis Cup G2 R3: BAR vs MEX,Hard,D,2014-09-12
2014-D074,Davis Cup G2 R3: BIH vs LTU,Hard,D,2014-09-12
2014-D075,Davis Cup G2 R3: DEN vs MDA,Carpet,D,2014-09-12
2014-D049,Davis Cup G2 R3: THA vs PAK,Hard,D,2014-09-12
2014-D021,Davis Cup WG PO: AUS vs UZB,Grass,D,2014-09-12
2014-D017,Davis Cup WG PO: BRA vs ESP,Clay,D,2014-09-12
2014-D019,Davis Cup WG PO: CAN vs COL,Hard,D,2014-09-12
2014-D016,Davis Cup WG PO: IND vs SRB,Hard,D,2014-09-12
2014-D018,Davis Cup WG PO: ISR vs ARG,Hard,D,2014-09-12
2014-D022,Davis Cup WG PO: NED vs CRO,Clay,D,2014-09-12
2014-D023,Davis Cup WG PO: UKR vs BEL,Hard,D,2014-09-12
2014-D020,Davis Cup WG PO: USA vs SVK,Hard,D,2014-09-12
2014-D013,Davis Cup WG SF: FRA vs CZE,Clay,D,2014-09-12
2014-D014,Davis Cup WG SF: SUI vs ITA,Hard,D,2014-09-12
2014-341,Metz,Hard,A,2014-09-15
2014-6003,Kuala Lumpur,Hard,A,2014-09-22
2014-6967,Shenzhen,Hard,A,2014-09-22
2014-747,Beijing,Hard,A,2014-09-29
2014-329,Tokyo,Hard,A,2014-09-29
2014-5014,Shanghai Masters,Hard,M,2014-10-05
2014-438,Moscow,Hard,A,2014-10-13
2014-429,Stockholm,Hard,A,2014-10-13
2014-337,Vienna,Hard,A,2014-10-13
2014-328,Basel,Hard,A,2014-10-20
2014-573,Valencia,Hard,A,2014-10-20
2014-352,Paris Masters,Hard,M,2014-10-27
2014-605,Tour Finals,Hard,F,2014-11-09
2014-D015,Davis Cup WG F: FRA vs SUI,Clay,D,2014-11-21
2015-339,Brisbane,Hard,A,2015-01-04
2015-891,Chennai,Hard,A,2015-01-05
2015-451,Doha,Hard,A,2015-01-05
2015-338,Sydney,Hard,A,2015-01-11
2015-301,Auckland,Hard,A,2015-01-12
2015-580,Australian Open,Hard,G,2015-01-19
2015-375,Montpellier,Hard,A,2015-02-02
2015-7161,Quito,Clay,A,2015-02-02
2015-2276,Zagreb,Hard,A,2015-02-02
2015-402,Memphis,Hard,A,2015-02-09
2015-407,Rotterdam,Hard,A,2015-02-09
2015-533,Sao Paulo,Clay,A,2015-02-09
2015-499,Delray Beach,Hard,A,2015-02-16
2015-496,Marseille,Hard,A,2015-02-16
2015-6932,Rio de Janeiro,Clay,A,2015-02-16
2015-807,Acapulco,Hard,A,2015-02-23
2015-506,Buenos Aires,Clay,A,2015-02-23
2015-495,Dubai,Hard,A,2015-02-23
2015-D016,Davis Cup G1 R1: BAR vs DOM,Hard,D,2015-03-06
2015-D021,Davis Cup G1 R1: NZL vs CHN,Hard,D,2015-03-06
2015-D028,Davis Cup G1 R1: POL vs LTU,Hard,D,2015-03-06
2015-D027,Davis Cup G1 R1: ROU vs ISR,Hard,D,2015-03-06
2015-D024,Davis Cup G1 R1: RUS vs DEN,Hard,D,2015-03-06
2015-D026,Davis Cup G1 R1: SVK vs SLO,Hard,D,2015-03-06
2015-D025,Davis Cup G1 R1: SWE vs AUT,Hard,D,2015-03-06
2015-D020,Davis Cup G1 R1: THA vs KOR,Hard,D,2015-03-06
2015-D017,Davis Cup G1 R2: URU vs COL,Clay,D,2015-03-06
2015-D039,Davis Cup G2 R1: CHI vs PER,Clay,D,2015-03-06
2015-D055,Davis Cup G2 R1: HUN vs MDA,Hard,D,2015-03-06
2015-D045,Davis Cup G2 R1: INA vs IRI,Hard,D,2015-03-06
2015-D051,Davis Cup G2 R1: IRL vs BLR,Hard,D,2015-03-06
2015-D057,Davis Cup G2 R1: LAT vs BUL,Hard,D,2015-03-06
2015-D056,Davis Cup G2 R1: LUX vs MAD,Hard,D,2015-03-06
2015-D038,Davis Cup G2 R1: MEX vs BOL,Hard,D,2015-03-06
2015-D053,Davis Cup G2 R1: MON vs FIN,Clay,D,2015-03-06
2015-D046,Davis Cup G2 R1: PAK vs KUW,Clay,D,2015-03-06
2015-D044,Davis Cup G2 R1: PHI vs SRI,Clay,D,2015-03-06
2015-D052,Davis Cup G2 R1: POR vs MAR,Hard,D,2015-03-06
2015-D037,Davis Cup G2 R1: PUR vs ESA,Hard,D,2015-03-06
2015-D043,Davis Cup G2 R1: TPE vs LIB,Hard,D,2015-03-06
2015-D050,Davis Cup G2 R1: TUR vs RSA,Hard,D,2015-03-06
2015-D036,Davis Cup G2 R1: VEN vs CRC,Hard,D,2015-03-06
2015-D054,Davis Cup G2 R1: ZIM vs BIH,Hard,D,2015-03-06
2015-D005,Davis Cup WG R1: ARG vs BRA,Clay,D,2015-03-06
2015-D008,Davis Cup WG R1: BEL vs SUI,Hard,D,2015-03-06
2015-D007,Davis Cup WG R1: CAN vs JPN,Hard,D,2015-03-06
2015-D003,Davis Cup WG R1: CZE vs AUS,Hard,D,2015-03-06
2015-D002,Davis Cup WG R1: GBR vs USA,Hard,D,2015-03-06
2015-D001,Davis Cup WG R1: GER vs FRA,Hard,D,2015-03-06
2015-D004,Davis Cup WG R1: KAZ vs ITA,Hard,D,2015-03-06
2015-D006,Davis Cup WG R1: SRB vs CRO,Hard,D,2015-03-06
2015-404,Indian Wells Masters,Hard,M,2015-03-12
2015-403,Miami Masters,Hard,M,2015-03-25
2015-360,Casablanca,Clay,A,2015-04-06
2015-717,Houston,Clay,A,2015-04-06
2015-410,Monte Carlo Masters,Clay,M,2015-04-12
2015-425,Barcelona,Clay,A,2015-04-20
2015-773,Bucharest,Clay,A,2015-04-20
2015-7290,Estoril,Clay,A,2015-04-27
2015-7163,Istanbul,Clay,A,2015-04-27
2015-308,Munich,Clay,A,2015-04-27
2015-1536,Madrid Masters,Clay,M,2015-05-03
2015-416,Rome Masters,Clay,M,2015-05-10
2015-322,Geneva,Clay,A,2015-05-17
2015-6120,Nice,Clay,A,2015-05-17
2015-520,Roland Garros,Clay,G,2015-05-24
2015-440,s Hertogenbosch,Grass,A,2015-06-08
2015-321,Stuttgart,Grass,A,2015-06-08
2015-500,Halle,Grass,A,2015-06-15
2015-311,Queen's Club,Grass,A,2015-06-15
2015-741,Nottingham,Grass,A,2015-06-21
2015-540,Wimbledon,Grass,G,2015-06-29
2015-315,Newport,Grass,A,2015-07-13
2015-D048,Davis Cup G2 R2: INA vs PAK,Hard,D,2015-07-14
2015-D034,Davis Cup G1 PO: ISR vs SLO,Hard,D,2015-07-17
2015-D030,Davis Cup G1 R2: AUT vs NED,Clay,D,2015-07-17
2015-D018,Davis Cup G1 R2: DOM vs ECU,Clay,D,2015-07-17
2015-D023,Davis Cup G1 R2: NZL vs IND,Hard,D,2015-07-17
2015-D032,Davis Cup G1 R2: POL vs UKR,Hard,D,2015-07-17
2015-D031,Davis Cup G1 R2: ROU vs SVK,Clay,D,2015-07-17
2015-D029,Davis Cup G1 R2: RUS vs ESP,Hard,D,2015-07-17
2015-D022,Davis Cup G1 R2: UZB vs KOR,Clay,D,2015-07-17
2015-D069,Davis Cup G2 PO: IRI vs KUW,Clay,D,2015-07-17
2015-D067,Davis Cup G2 PO: LAT vs MAD,Clay,D,2015-07-17
2015-D065,Davis Cup G2 PO: MON vs MAR,Clay,D,2015-07-17
2015-D071,Davis Cup G2 PO: PER vs BOL,Clay,D,2015-07-17
2015-D070,Davis Cup G2 PO: PUR vs CRC,Hard,D,2015-07-17
2015-D064,Davis Cup G2 PO: RSA vs IRL,Hard,D,2015-07-17
2015-D068,Davis Cup G2 PO: SRI vs LIB,Clay,D,2015-07-17
2015-D066,Davis Cup G2 PO: ZIM vs MDA,Hard,D,2015-07-17
2015-D041,Davis Cup G2 R2: CHI vs MEX,Clay,D,2015-07-17
2015-D060,Davis Cup G2 R2: HUN vs BIH,Clay,D,2015-07-17
2015-D061,Davis Cup G2 R2: LUX vs BUL,Clay,D,2015-07-17
2015-D059,Davis Cup G2 R2: POR vs FIN,Clay,D,2015-07-17
2015-D047,Davis Cup G2 R2: TPE vs PHI,Hard,D,2015-07-17
2015-D058,Davis Cup G2 R2: TUR vs BLR,Hard,D,2015-07-17
2015-D040,Davis Cup G2 R2: VEN vs ESA,Hard,D,2015-07-17
2015-D011,Davis Cup WG QF: ARG vs SRB,Clay,D,2015-07-17
2015-D010,Davis Cup WG QF: AUS vs KAZ,Grass,D,2015-07-17
2015-D012,Davis Cup WG QF: BEL vs CAN,Clay,D,2015-07-17
2015-D009,Davis Cup WG QF: GBR vs FRA,Grass,D,2015-07-17
2015-316,Bastad,Clay,A,2015-07-20
2015-6718,Bogota,Hard,A,2015-07-20
2015-439,Umag,Clay,A,2015-07-20
2015-6116,Atlanta,Hard,A,2015-07-27
2015-314,Gstaad,Clay,A,2015-07-27
2015-414,Hamburg,Clay,A,2015-07-27
2015-319,Kitzbuhel,Clay,A,2015-08-03
2015-418,Washington,Hard,A,2015-08-03
2015-421,Canada Masters,Hard,M,2015-08-10
2015-422,Cincinnati Masters,Hard,M,2015-08-16
2015-6242,Winston-Salem,Hard,A,2015-08-23
2015-560,US Open,Hard,G,2015-08-31
2015-D019,Davis Cup G1 PO: BAR vs ECU,Hard,D,2015-09-18
2015-D033,Davis Cup G1 PO: DEN vs ESP,Hard,D,2015-09-18
2015-D035,Davis Cup G1 PO: LTU vs UKR,Hard,D,2015-09-18
2015-D073,Davis Cup G1 PO: THA vs CHN,Hard,D,2015-09-18
2015-D063,Davis Cup G2 R3: BUL vs HUN,Clay,D,2015-09-18
2015-D042,Davis Cup G2 R3: CHI vs VEN,Clay,D,2015-09-18
2015-D049,Davis Cup G2 R3: PAK vs TPE,Hard,D,2015-09-18
2015-D062,Davis Cup G2 R3: POR vs BLR,Clay,D,2015-09-18
2015-D080,Davis Cup WG PO: BRA vs CRO,Clay,D,2015-09-18
2015-D078,Davis Cup WG PO: COL vs JPN,Clay,D,2015-09-18
2015-D079,Davis Cup WG PO: DOM vs GER,Hard,D,2015-09-18
2015-D074,Davis Cup WG PO: IND vs CZE,Hard,D,2015-09-18
2015-D081,Davis Cup WG PO: POL vs SVK,Hard,D,2015-09-18
2015-D076,Davis Cup WG PO: RUS vs ITA,Hard,D,2015-09-18
2015-D075,Davis Cup WG PO: SUI vs NED,Hard,D,2015-09-18
2015-D077,Davis Cup WG PO: UZB vs USA,Clay,D,2015-09-18
2015-D014,Davis Cup WG SF: BEL vs ARG,Hard,D,2015-09-18
2015-D013,Davis Cup WG SF: GBR vs AUS,Hard,D,2015-09-18
2015-341,Metz,Hard,A,2015-09-21
2015-568,St. Petersburg,Hard,A,2015-09-21
2015-6003,Kuala Lumpur,Hard,A,2015-09-28
2015-6967,Shenzhen,Hard,A,2015-09-28
2015-747,Beijing,Hard,A,2015-10-05
2015-329,Tokyo,Hard,A,2015-10-05
2015-5014,Shanghai Masters,Hard,M,2015-10-11
2015-438,Moscow,Hard,A,2015-10-19
2015-429,Stockholm,Hard,A,2015-10-19
2015-337,Vienna,Hard,A,2015-10-19
2015-328,Basel,Hard,A,2015-10-26
2015-573,Valencia,Hard,A,2015-10-26
2015-D072,Davis Cup G1 PO: BAR vs URU,Hard,D,2015-10-30
2015-352,Paris Masters,Hard,M,2015-11-02
2015-605,Tour Finals,Hard,F,2015-11-15
2015-D015,Davis Cup WG F: BEL vs GBR,Clay,D,2015-11-27
2016-M020,Brisbane,Hard,A,2016-01-04
2016-0891,Chennai,Hard,A,2016-01-04
2016-0451,Doha,Hard,A,2016-01-04
2016-0301,Auckland,Hard,A,2016-01-11
2016-M001,Sydney,Hard,A,2016-01-11
2016-580,Australian Open,Hard,G,2016-01-18
2016-0375,Montpellier,Hard,A,2016-02-01
2016-7161,Quito,Clay,A,2016-02-01
2016-7434,Sofia,Hard,A,2016-02-01
2016-0506,Buenos Aires,Clay,A,2016-02-08
2016-0402,Memphis,Hard,A,2016-02-08
2016-0407,Rotterdam,Hard,A,2016-02-08
2016-0499,Delray Beach,Hard,A,2016-02-15
2016-0496,Marseille,Hard,A,2016-02-15
2016-M052,Rio de Janeiro,Clay,A,2016-02-15
2016-M004,Acapulco,Hard,A,2016-02-22
2016-0495,Dubai,Hard,A,2016-02-22
2016-0533,Sao Paulo,Clay,A,2016-02-22
2016-M-DC-2016-G1-AM-M-BAR-ECU-01,Davis Cup G1 R1: BAR vs ECU,Clay,D,2016-03-04
2016-M-DC-2016-G1-AM-M-CHI-DOM-01,Davis Cup G1 R1: CHI vs DOM,Clay,D,2016-03-04
2016-M-DC-2016-G1-EPA-M-HUN-ISR-01,Davis Cup G1 R1: HUN vs ISR,Clay,D,2016-03-04
2016-M-DC-2016-G1-AO-M-NZL-KOR-01,Davis Cup G1 R1: NZL vs KOR,Hard,D,2016-03-04
2016-M-DC-2016-G1-AO-M-PAK-CHN-01,Davis Cup G1 R1: PAK vs CHN,Clay,D,2016-03-04
2016-M-DC-2016-G1-EPA-M-POR-AUT-01,Davis Cup G1 R1: POR vs AUT,Hard,D,2016-03-04
2016-M-DC-2016-G1-EPA-M-ROU-SLO-01,Davis Cup G1 R1: ROU vs SLO,Hard,D,2016-03-04
2016-M-DC-2016-G1-EPA-M-RUS-SWE-01,Davis Cup G1 R1: RUS vs SWE,Hard,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-BIH-TUN-01,Davis Cup G2 R1: BIH vs TUN,Carpet,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-BUL-TUR-01,Davis Cup G2 R1: BUL vs TUR,Hard,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-EGY-BLR-01,Davis Cup G2 R1: EGY vs BLR,Clay,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-GEO-DEN-01,Davis Cup G2 R1: GEO vs DEN,Carpet,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-LTU-NOR-01,Davis Cup G2 R1: LTU vs NOR,Hard,D,2016-03-04
2016-M-DC-2016-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-MON-LAT-01,Davis Cup G2 R1: MON vs LAT,Hard,D,2016-03-04
2016-M-DC-2016-G2-AM-M-PAR-VEN-01,Davis Cup G2 R1: PAR vs VEN,Hard,D,2016-03-04
2016-M-DC-2016-G2-AO-M-PHI-KUW-01,Davis Cup G2 R1: PHI vs KUW,Clay,D,2016-03-04
2016-M-DC-2016-G2-AM-M-PUR-ESA-01,Davis Cup G2 R1: PUR vs ESA,Hard,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-RSA-LUX-01,Davis Cup G2 R1: RSA vs LUX,Hard,D,2016-03-04
2016-M-DC-2016-G2-AO-M-SRI-THA-01,Davis Cup G2 R1: SRI vs THA,Hard,D,2016-03-04
2016-M-DC-2016-G2-AO-M-TPE-MAS-01,Davis Cup G2 R1: TPE vs MAS,Hard,D,2016-03-04
2016-M-DC-2016-G2-AM-M-URU-PER-01,Davis Cup G2 R1: URU vs PER,Clay,D,2016-03-04
2016-M-DC-2016-G2-AO-M-VIE-INA-01,Davis Cup G2 R1: VIE vs INA,Hard,D,2016-03-04
2016-M-DC-2016-G2-EPA-M-ZIM-FIN-01,Davis Cup G2 R1: ZIM vs FIN,Hard,D,2016-03-04
2016-M-DC-2016-WG-M-ARG-POL-01,Davis Cup WG R1: ARG vs POL,Hard,D,2016-03-04
2016-M-DC-2016-WG-M-CAN-FRA-01,Davis Cup WG R1: CAN vs FRA,Clay,D,2016-03-04
2016-M-DC-2016-WG-M-CRO-BEL-01,Davis Cup WG R1: CRO vs BEL,Clay,D,2016-03-04
2016-M-DC-2016-WG-M-GBR-JPN-01,Davis Cup WG R1: GBR vs JPN,Hard,D,2016-03-04
2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,D,2016-03-04
2016-M-DC-2016-WG-M-SRB-KAZ-01,Davis Cup WG R1: SRB vs KAZ,Hard,D,2016-03-04
2016-M-DC-2016-WG-M-SUI-ITA-01,Davis Cup WG R1: SUI vs ITA,Clay,D,2016-03-04
2016-M-DC-2016-WG-M-USA-AUS-01,Davis Cup WG R1: USA vs AUS,Grass,D,2016-03-04
2016-M006,Indian Wells Masters,Hard,M,2016-03-07
2016-M007,Miami Masters,Hard,M,2016-03-21
2016-0717,Houston,Clay,A,2016-04-04
2016-0360,Marrakech,Clay,A,2016-04-04
2016-0410,Monte Carlo Masters,Clay,M,2016-04-11
2016-0425,Barcelona,Clay,A,2016-04-18
2016-0773,Bucharest,Clay,A,2016-04-18
2016-7290,Estoril,Clay,A,2016-04-25
2016-7163,Istanbul,Clay,A,2016-04-25
2016-0308,Munich,Clay,A,2016-04-25
2016-M021,Madrid Masters,Clay,M,2016-05-02
2016-M009,Rome Masters,Clay,M,2016-05-09
2016-0322,Geneva,Clay,A,2016-05-16
2016-6120,Nice,Clay,A,2016-05-16
2016-520,Roland Garros,Clay,G,2016-05-23
2016-M010,s Hertogenbosch,Grass,A,2016-06-06
2016-0321,Stuttgart,Grass,A,2016-06-06
2016-0500,Halle,Grass,A,2016-06-13
2016-0311,Queen's Club,Grass,A,2016-06-13
2016-0741,Nottingham,Grass,A,2016-06-20
2016-540,Wimbledon,Grass,G,2016-06-27
2016-0316,Bastad,Clay,A,2016-07-11
2016-0414,Hamburg,Clay,A,2016-07-11
2016-0315,Newport,Grass,A,2016-07-11
2016-M-DC-2016-G1-AM-M-BRA-ECU-01,Davis Cup G1 R2: BRA vs ECU,Hard,D,2016-07-15
2016-M-DC-2016-G1-AM-M-CHI-COL-01,Davis Cup G1 R2: CHI vs COL,Clay,D,2016-07-15
2016-M-DC-2016-G1-AO-M-CHN-UZB-01,Davis Cup G1 R2: CHN vs UZB,Clay,D,2016-07-15
2016-M-DC-2016-G1-EPA-M-ESP-ROU-01,Davis Cup G1 R2: ESP vs ROU,Hard,D,2016-07-15
2016-M-DC-2016-G1-EPA-M-HUN-SVK-01,Davis Cup G1 R2: HUN vs SVK,Clay,D,2016-07-15
2016-M-DC-2016-G1-AO-M-IND-KOR-01,Davis Cup G1 R2: IND vs KOR,Grass,D,2016-07-15
2016-M-DC-2016-G1-EPA-M-RUS-NED-01,Davis Cup G1 R2: RUS vs NED,Hard,D,2016-07-15
2016-M-DC-2016-G1-EPA-M-UKR-AUT-01,Davis Cup G1 R2: UKR vs AUT,Hard,D,2016-07-15
2016-M-DC-2016-G2-AM-M-ESA-VEN-01,Davis Cup G2 R2: ESA vs VEN,Hard,D,2016-07-15
2016-M-DC-2016-G2-EPA-M-FIN-DEN-01,Davis Cup G2 R2: FIN vs DEN,Carpet,D,2016-07-15
2016-M-DC-2016-G2-EPA-M-LAT-BLR-01,Davis Cup G2 R2: LAT vs BLR,Hard,D,2016-07-15
2016-M-DC-2016-G2-EPA-M-LTU-RSA-01,Davis Cup G2 R2: LTU vs RSA,Clay,D,2016-07-15
2016-M-DC-2016-G2-AM-M-PER-MEX,Davis Cup G2 R2: PER vs MEX,Clay,D,2016-07-15
2016-M-DC-2016-G2-AO-M-TPE-PHI-01,Davis Cup G2 R2: TPE vs PHI,Clay,D,2016-07-15
2016-M-DC-2016-G2-EPA-M-TUR-BIH-01,Davis Cup G2 R2: TUR vs BIH,Clay,D,2016-07-15
2016-M-DC-2016-G2-AO-M-VIE-THA-01,Davis Cup G2 R2: VIE vs THA,Hard,D,2016-07-15
2016-M-DC-2016-WG-M-FRA-CZE-01,Davis Cup WG QF: FRA vs CZE,Hard,D,2016-07-15
2016-M-DC-2016-WG-M-GBR-SRB-01,Davis Cup WG QF: GBR vs SRB,Clay,D,2016-07-15
2016-M-DC-2016-WG-M-ITA-ARG-01,Davis Cup WG QF: ITA vs ARG,Clay,D,2016-07-15
2016-M-DC-2016-WG-M-USA-CRO-01,Davis Cup WG QF: USA vs CRO,Hard,D,2016-07-15
2016-0314,Gstaad,Clay,A,2016-07-18
2016-0319,Kitzbuhel,Clay,A,2016-07-18
2016-0439,Umag,Clay,A,2016-07-18
2016-M035,Washington,Hard,A,2016-07-18
2016-0421,Canada Masters,Hard,M,2016-07-25
2016-6116,Atlanta,Hard,A,2016-08-01
2016-7480,Los Cabos,Hard,A,2016-08-08
2016-O16,Rio Olympics,Hard,A,2016-08-08
2016-M024,Cincinnati Masters,Hard,M,2016-08-15
2016-6242,Winston-Salem,Hard,A,2016-08-22
2016-560,US Open,Hard,G,2016-08-29
2016-M-DC-2016-G2-EPA-M-BLR-DEN-01,Davis Cup G2 R3: BLR vs DEN,Hard,D,2016-09-16
2016-M-DC-2016-G2-EPA-M-LTU-BIH-01,Davis Cup G2 R3: LTU vs BIH,Hard,D,2016-09-16
2016-M-DC-2016-G2-AM-M-PER-VEN-01,Davis Cup G2 R3: PER vs VEN,Clay,D,2016-09-16
