tourney_id,match_num,winner_id,loser_id,score,minutes,winner_seed,loser_seed
2011-414,43,104597,104252,7-6(5) 7-6(3),58,3,6
2011-414,44,104269,103781,6-3 2-6 6-4,100,8,2
2011-414,45,104468,104022,3-6 6-3 6-1,75,5,4
2011-414,46,104597,104269,6-4 6-1,139,3,8
2011-414,47,104468,104597,6-4 4-6 6-4,75,5,3
2011-314,21,104597,103852,6-4 7-5,145,1,5
2011-314,24,104719,104527,6-3 6-2,97,8,2
2011-314,25,104269,104597,6-7(2) 7-6(2) 6-3,104,4,1
2011-314,26,104719,104022,6-3 3-6 6-2,80,8,3
2011-314,27,104719,104269,6-4 3-6 6-3,110,8,4
2011-423,21,103888,103857,6-2 6-4,109,1,8
2011-439,22,105227,104312,6-1 6-3,96,4,7
2011-439,25,105227,104926,6-2 6-2,94,4,6
2011-439,27,105238,105227,6-4 3-6 6-3,133,2,4
2011-319,21,103428,104719,6-3 6-4,75,1,7
2011-418,33,104792,104098,6-2 7-6(9),87,1,15
2011-418,35,104678,104731,6-3 6-3,141,3,13
2011-418,37,104571,105064,3-6 6-3 6-2,51,7,12
2011-418,39,104269,103786,6-4 7-5,92,5,9
2011-418,41,104792,104386,6-4 6-4,76,1,6
2011-418,42,104545,104678,7-6(5) 3-6 6-1,123,11,3
2011-418,45,104792,104545,6-4 3-6 7-6(6),85,1,11
2011-421,42,104792,104678,3-6 7-6(0) 7-6(5),132,5,12
2011-421,43,104542,103819,7-6(3) 4-6 6-1,71,13,3
2011-421,44,104597,104755,7-6(5) 6-3,70,8,10
2011-421,49,104925,104792,6-2 6-1,58,1,5
2011-421,50,104542,104597,6-4 6-4,96,13,8
2011-421,51,103888,104527,6-3 6-7(8) 6-0,61,6,14
2011-421,53,104925,104542,6-4 3-0 RET,154,1,13
2011-421,55,104925,103888,6-2 3-6 6-4,80,1,6
2011-422,44,104607,104597,6-2 6-2,63,8,9
2011-422,45,104468,103970,6-4 6-7(3) 6-4,155,10,5
2011-422,47,103888,104755,7-5 7-5,124,7,12
2011-422,49,104925,104792,3-6 6-4 6-3,145,1,6
2011-422,50,104607,103819,6-2 7-6(3),135,8,3
2011-422,51,104918,104468,6-3 6-3,87,4,10
2011-422,52,103888,104745,6-3 6-4,177,7,2
2011-422,53,104925,104607,7-5 RET,101,1,8
2011-422,54,104918,103888,6-3 7-6(8),79,4,7
2011-422,55,104918,104925,6-4 3-0 RET,140,4,1
2011-6242,33,104053,105053,6-1 6-3,84,1,15
2011-6242,35,104545,103813,7-6(4) 6-2,153,4,13
2011-6242,38,105238,105777,6-4 1-6 7-6(7),67,3,14
2011-6242,39,104660,103786,6-4 6-4,90,9,5
2011-6242,41,104053,104338,6-1 6-4,125,1,7
2011-6242,42,104545,104571,1-6 6-3 6-4,132,4,8
2011-6242,43,104898,105238,6-4 6-4,71,10,3
2011-6242,45,104545,104053,7-6(7) 6-4,68,4,1
2011-560,99,104386,104607,6-4 5-0 RET,207,20,9
2011-560,101,103819,105227,6-3 4-6 6-4 6-2,91,3,27
2011-560,103,104542,104269,6-3 7-5 6-4,274,11,19
2011-560,106,104468,105223,4-6 7-6(5) 6-2 7-6(3),109,12,18
2011-560,108,104918,103852,6-1 6-4 6-2,191,4,25
2011-560,109,103970,104252,6-1 6-2 7-6(2),91,5,26
2011-560,113,104925,105238,7-6(14) 6-4 6-2,100,1,22
2011-560,116,104542,103888,6-4 6-7(5) 3-6 6-4 6-2,130,11,8
2011-560,117,104545,104468,7-6(2) 3-6 7-6(2) 7-6(4),135,28,12
2011-560,119,104053,103970,6-3 6-4 3-6 6-3,147,21,5
2011-560,121,104925,104386,7-6(2) 6-7(3) 6-0 3-0 RET,136,1,20
2011-560,122,103819,104542,6-4 6-3 6-3,221,3,11
2011-560,123,104918,104545,7-5 6-4 3-6 7-6(2),88,4,28
2011-560,124,104745,104053,6-2 6-1 6-3,162,2,21
2011-560,125,104925,103819,6-7(7) 4-6 6-3 6-2 7-5,112,1,3
2011-560,126,104745,104918,6-4 6-2 3-6 6-2,107,2,4
2011-560,127,104925,104745,6-2 6-4 6-7(3) 6-1,222,1,2
2011-773,21,103428,104312,7-5 6-3,108,1,7
2011-773,25,104665,103428,6-4 7-5,69,4,1
2011-773,27,104252,104665,6-3 6-1,40,2,4
2011-341,22,105238,103598,6-3 1-0 RET,59,3,6
2011-341,24,104180,104755,6-3 6-4,131,8,2
2011-341,25,104542,105238,6-4 6-4,161,1,3
2011-341,26,103344,104180,7-6(3) 7-6(5),95,4,8
2011-341,27,104542,103344,6-3 6-7(4) 6-3,94,1,4
2011-1720,25,104918,104468,6-2 3-6 6-2,143,1,3
2011-6003,21,105453,104597,6-7(5) 6-4 6-4,96,8,1
2011-6003,22,104386,103786,3-1 RET,92,3,5
2011-6003,24,104678,104098,6-4 6-4,75,2,7
2011-6003,25,104386,105453,6-4 6-3,94,3,8
2011-747,29,104607,104542,6-4 4-6 6-1,112,3,1
2011-329,27,103970,103285,6-2 7-6(3),106,3,7
2011-329,29,104745,103888,7-5 6-1,161,1,4
2011-329,30,104918,103970,6-2 6-3,184,2,3
2011-329,31,104918,104745,3-6 6-2 6-0,101,2,1
2011-5014,41,104252,104745,7-6(5) 6-3,181,15,1
2011-5014,44,104053,104597,6-3 6-4,148,10,7
2011-5014,48,104918,104527,6-4 3-6 6-3,179,2,13
2011-5014,50,103970,104053,6-7(5) 6-2 7-6(2),129,3,10
2011-5014,55,104918,103970,7-5 6-4,119,2,3
2011-438,21,104386,104098,6-4 6-2,184,1,6
2011-438,24,104678,104166,7-6(6) 6-7(1) 7-6(1),99,2,5
2011-438,25,104386,103786,6-2 7-5,107,1,4
2011-438,27,104386,104678,6-4 6-2,105,1,2
2011-429,21,104792,104731,7-5 7-5,69,1,5
2011-429,25,104792,105683,6-7(6) 6-4 6-3,113,1,6
2011-568,29,105227,104022,6-3 6-4,55,4,5
2011-568,30,104386,104166,6-2 6-1,76,2,7
2011-568,31,105227,104386,6-3 3-6 6-2,78,4,2
2011-337,23,104731,103781,6-3 6-3,93,6,3
2011-337,26,105223,104731,6-4 3-6 6-4,145,2,6
2011-337,27,104542,105223,6-7(5) 6-3 6-4,145,1,2
2011-328,27,103819,104053,6-3 6-2,82,3,7
2011-352,2,104925,104678,4-6 6-3 6-1,122,1,15
2011-352,3,104542,104925, W/O,94,6,1
2011-352,13,103819,104542,6-1 7-6(3),88,3,6
2011-352,15,103970,105238,6-3 6-2,68,4,14
2011-352,32,103819,104755,6-2 6-4,88,3,16
2011-352,36,103819,104607,6-4 6-3,88,3,5
2011-352,38,104607,104386,7-5 6-4,27,5,11
2011-352,39,104607,104918,4-6 7-6(5) 6-4,144,5,2
2011-352,44,104918,104053,6-2 6-2,62,2,13
2012-339,27,105238,103285,4-6 6-3 6-3,92,3,6
2012-339,29,104918,106071,6-3 6-2,70,1,8
2012-339,30,105238,104468,6-3 6-4,81,3,2
2012-339,31,104918,105238,6-1 6-3,151,1,3
2012-891,26,105683,104597,6-4 6-4,105,4,2
2012-891,27,105683,104386,6-7(4) 7-6(4) 7-6(4),67,4,1
2012-451,25,104745,104022,6-4 6-4,76,1,7
2012-451,26,104792,104678,6-2 6-3,103,4,5
2012-451,28,103819,104312,6-3 5-7 6-4,71,2,8
2012-451,29,104792,104745,6-3 6-4,65,4,1
2012-451,30,104542,103819,W/O,90,3,2
2012-451,31,104542,104792,7-5 6-3,109,3,4
2012-301,24,104259,104597,7-6(5) 6-4,117,8,2
2012-301,25,103970,104269,6-3 6-4,113,1,3
2012-580,99,104755,104386,6-3 6-3 6-1,48,17,9
2012-580,100,103970,103428,7-5 6-2 6-1,63,5,27
2012-580,109,104607,104731,7-6(5) 7-6(1) 6-1,110,7,30
2012-580,110,104597,104527,7-6(2) 6-2 6-4,53,10,21
2012-580,111,103852,104545,6-3 6-7(3) 6-4 6-7(0) 6-1,140,18,16
2012-580,114,103970,104755,6-4 6-4 6-1,99,5,17
2012-580,116,105453,104542,2-6 6-2 6-1 3-6 6-3,76,24,6
2012-580,119,104607,104597,4-6 7-6(5) 7-6(3) 7-6(2),71,7,10
2012-580,120,104745,103852,6-4 6-4 6-2,134,2,18
2012-580,121,104925,103970,6-4 7-6(4) 6-1,138,1,5
2012-580,122,104918,105453,6-3 6-3 6-1,95,4,24
2012-580,123,103819,105223,6-4 6-3 6-2,62,3,11
2012-580,124,104745,104607,6-7(5) 7-6(6) 6-4 6-3,70,2,7
2012-580,125,104925,104918,6-3 3-6 6-7(4) 6-1 7-5,82,1,4
2012-580,126,104745,103819,6-7(5) 6-2 7-6(5) 6-4,133,2,3
2012-580,127,104925,104745,5-7 6-4 6-2 6-7(5) 7-5,98,1,2
2012-375,22,104259,104755,6-2 3-6 6-3,80,7,4
2012-375,23,104792,103813,6-3 6-3,84,3,8
2012-375,25,104607,104259,6-3 6-4,191,1,7
2012-375,26,104792,104468,4-6 7-6(4) 6-4,192,3,2
2012-375,27,104607,104792,6-2 4-6 6-3,115,1,3
2012-505,21,104338,103656,3-6 6-1 6-1,216,1,5
2012-505,26,104122,103428,6-3 4-6 6-0,246,7,2
2012-505,27,104338,104122,6-3 6-7(1) 6-1,153,1,7
2012-2276,26,104022,103333,7-6(10) 3-6 7-6(6),137,3,8
2012-2276,27,104571,104471,6-4 7-5,85,6,4
2012-407,27,105223,104678,6-0 6-1,82,3,7
2012-407,30,105223,104607,6-3 6-1,79,3,2
2012-407,31,103819,105223,6-1 6-4,138,1,3
2012-424,22,105683,104731,7-5 7-6(3),59,3,6
2012-533,21,104597,104122,6-3 6-2,75,1,5
2012-533,22,105077,104269,7-6(5) 6-3,69,8,3
2012-533,25,104597,105077,6-4 7-6(4),77,1,8
2012-506,27,104527,105453,6-4 6-2,70,6,4
2012-506,30,104597,104527,6-4 3-6 7-5,126,2,6
2012-506,31,103970,104597,4-6 6-3 6-2,61,1,2
2012-496,22,105223,104755,7-5 7-6(5),81,4,5
2012-496,23,104386,103344,6-4 6-4,110,3,7
2012-496,25,105223,104542,6-4 6-7(9) 6-3,64,4,1
2012-807,28,104269,104597,6-4 7-6(5),115,8,2
2012-807,31,103970,104269,6-1 6-2,99,1,8
2012-499,25,104545,106071,6-3 6-2,70,1,8
2012-499,26,104731,104053,2-6 7-6(9) 6-4,71,7,4
2012-499,29,104731,104545,7-5 7-6(4),89,7,1
2012-495,25,104925,104386,6-1 7-6(6),105,1,7
2012-495,26,104918,104607,6-3 7-5,65,3,5
2012-495,27,105223,104542,7-6(1) 6-2,84,8,4
2012-495,29,104918,104925,6-2 7-5,102,3,1
2012-495,30,103819,105223,7-6(5) 7-6(6),146,2,8
2012-495,31,103819,104918,7-5 6-4,62,2,3
2012-404,65,104925,104731,6-2 6-3,81,1,29
2012-404,68,104607,104053,6-3 4-6 6-2,112,7,30
2012-404,70,104468,104527,6-4 6-4,111,13,23
2012-404,71,104545,104338,7-5 7-5,75,11,22
2012-404,74,105223,104269,6-2 7-6(6),114,9,19
2012-404,76,103819,105683,6-7(4) 6-2 6-4,147,3,27
2012-404,77,104542,103285,6-7(2) 6-3 6-2,144,6,28
2012-404,80,104745,104719,6-1 6-4,139,2,26
2012-404,82,104597,104607,6-4 6-0,80,12,7
2012-404,88,104745,105238,6-3 6-2,107,2,21
2012-404,89,104925,104597,6-3 6-4,109,1,12
2012-404,90,104545,104468,6-3 1-6 7-5,75,11,13
2012-404,91,103819,105223,6-3 6-2,101,3,9
2012-404,93,104545,104925,7-6(7) 3-6 7-6(5),58,11,1
2012-404,94,103819,104745,6-3 6-4,142,3,2
2012-404,95,103819,104545,7-6(7) 6-3,73,3,11
2012-403,65,104925,104678,6-3 6-4,75,1,27
2012-403,67,105223,105227,6-3 7-6(3),117,11,23
2012-403,68,103970,103898,7-6(5) 6-4,135,5,30
2012-403,69,104053,103819,7-6(4) 1-6 6-4,49,31,3
2012-403,70,104338,104792,4-6 6-3 6-4,120,21,14
2012-403,71,104597,104269,6-3 6-4,55,12,20
2012-403,72,103888,104731,6-4 6-3,120,8,28
2012-403,74,104386,105238,6-4 5-7 6-2,75,9,18
2012-403,75,104468,103781,7-6(5) 6-4,131,13,22
2012-403,76,104918,105683, W/O,122,4,26
2012-403,77,104542,104259,6-4 7-6(2),85,6,32
2012-403,78,104252,104545,6-4 6-2,112,19,10
2012-403,80,104745,103285,6-2 6-2,81,2,25
2012-403,81,104925,104755,7-5 6-3,70,1,17
2012-403,82,103970,105223,6-3 6-3,49,5,11
2012-403,83,104338,104053,7-5 6-0,96,21,31
2012-403,84,103888,104597,6-3 6-7(2) 6-3,62,8,12
2012-403,86,104918,104468,6-3 6-4,143,4,13
2012-403,87,104542,104252,6-3 6-2,77,6,19
2012-403,88,104745,105453,6-4 6-4,110,2,16
2012-403,89,104925,103970,6-2 7-6(1),62,1,5
2012-403,90,104338,103888,6-1 6-3,111,21,8
2012-403,91,104918,104386,4-6 6-3 6-4,66,4,9
2012-403,92,104745,104542,6-2 5-7 6-4,73,2,6
2012-403,93,104925,104338,6-0 7-6(5),131,1,21
2012-403,94,104918,104745, W/O,72,4,2
2012-403,95,104925,104918,6-1 7-6(4),145,1,4
2012-360,27,104665,105077,6-1 7-6(5),199,3,7
2012-717,22,104338,104731,7-6(4) 7-5,110,4,5
2012-717,23,103852,104122,6-4 2-2 RET,98,3,6
2012-717,26,104545,103852,6-7(5) 7-6(4) 6-3,74,2,3
2012-717,27,104338,104545,6-2 3-6 6-3,88,4,2
2012-410,41,104925,105238,2-6 6-1 6-4,110,1,16
2012-410,44,104607,105453,2-6 6-2 6-4,83,6,12
2012-410,45,104468,104386,6-0 4-6 6-1,142,9,7
2012-410,46,104542,104269,7-6(7) 6-2,89,4,13
2012-410,50,104607,104918,6-7(4) 6-2 6-3,51,6,3
2012-410,51,104468,104542,7-5 6-4,71,9,4
2012-410,53,104925,104607,4-6 6-3 6-2,117,1,6
2012-410,54,104745,104468,6-3 6-4,92,2,9
2012-410,55,104745,104925,6-3 6-1,62,2,1
2012-425,43,104269,104731,6-4 6-4,41,9,13
2012-425,44,105453,105077,7-6(2) 6-3,94,8,17
2012-425,47,105683,104597,6-3 6-3,74,11,6
2012-425,49,104745,104386,6-2 6-2,68,1,5
2012-425,50,104269,105453,4-2 RET,122,9,8
2012-425,51,103970,103852,6-7(4) 7-6(7) 6-3,75,3,7
2012-425,52,105683,104918,6-4 7-6(3),115,11,2
2012-425,53,104745,104269,6-0 6-4,115,1,9
2012-425,54,103970,105683,7-6(2) 7-6(5),112,3,11
2012-425,55,104745,103970,7-6(1) 7-5,71,1,3
2012-773,21,104468,103997,3-6 6-1 6-3,135,1,7
2012-5053,24,104312,104180,6-4 6-3,55,2,8
2012-5053,26,104312,103900,2-6 6-2 7-5,73,2,4
2012-468,21,105223,103656,6-2 6-2,74,1,7
2012-468,22,104527,104898,6-1 6-4,144,3,6
2012-468,25,105223,104527,7-6(2) 6-4,76,1,3
2012-468,26,104755,105077,2-6 7-6(1) 7-5,86,2,4
2012-468,27,105223,104755,6-4 6-2,189,1,2
2012-308,22,105227,104022,6-3 6-7(6) 6-3,81,3,6
2012-308,24,103852,106071,6-4 6-2,112,2,5
2012-308,26,104259,103852,6-2 6-7(4) 6-4,99,4,2
2012-308,27,104259,105227,7-6(8) 6-3,94,4,3
2012-1536,42,104386,104468,7-6(3) 5-7 6-1,79,7,9
2012-1536,43,103819,104755,6-3 6-2,66,3,14
2012-1536,44,103970,104597,7-6(5) 3-6 7-6(8),66,5,11
2012-1536,46,105238,104542,7-5 3-6 7-6(2),121,16,4
2012-1536,47,104607,104792,6-1 6-1,83,6,12
2012-1536,48,104269,104745,6-3 3-6 7-5,85,15,2
2012-1536,49,104386,104925,7-6(2) 6-3,80,7,1
2012-1536,50,103819,103970,6-4 6-4,66,3,5
2012-1536,51,105223,105238,6-3 6-4,140,10,16
2012-1536,52,104607,104269,6-1 6-2,60,6,15
2012-1536,53,103819,104386,6-2 6-3,80,3,7
2012-1536,54,104607,105223,7-6(5) 7-6(6),101,6,10
2012-1536,55,103819,104607,3-6 7-5 7-5,76,3,6
2012-416,41,104925,104338,4-6 6-2 6-3,138,1,14
2012-416,42,104542,105223,6-4 6-1,126,5,10
2012-416,45,103970,104468,6-0 7-6(5),103,6,11
2012-416,46,104755,104918,6-7(1) 6-3 6-2,60,16,4
2012-416,47,104607,104597,7-6(3) 6-3,47,7,12
2012-416,49,104925,104542,7-5 6-1,74,1,5
2012-416,51,103970,104755,7-6(4) 6-3,71,6,16
2012-416,52,104745,104607,6-4 7-5,157,2,7
2012-416,53,104925,103819,6-2 7-6(4),86,1,3
2012-416,54,104745,103970,7-6(6) 6-0,72,2,6
2012-416,55,104745,104925,7-5 6-3,91,2,1
2012-6120,26,104597,104468,6-1 6-3,60,3,2
2012-520,98,104312,104269,7-5 3-6 6-3 4-6 6-2,139,22,14
2012-520,99,104527,104468,7-5 6-7(5) 6-7(3) 6-3 6-2,65,18,11
2012-520,103,105223,105227,6-3 7-6(7) 6-1,172,9,21
2012-520,104,104607,104731,6-4 3-6 6-7(4) 6-4 6-4,78,7,31
2012-520,105,103970,104022,6-0 6-2 6-2,97,6,27
2012-520,109,104386,103898,6-3 7-5 6-4,101,8,29
2012-520,111,104338,105683,6-7(5) 6-3 6-7(5) 6-3 6-4,66,13,19
2012-520,113,104925,104312,4-6 6-7(5) 6-3 7-5 6-3,60,1,22
2012-520,114,104542,104527,6-4 7-6(6) 3-6 3-6 6-4,121,5,18
2012-520,116,105223,104607,7-6(6) 1-6 6-3 7-5,91,9,7
2012-520,117,103970,104719,6-3 6-2 6-0,94,6,20
2012-520,118,104918,104755,1-6 6-4 6-1 6-2,120,4,17
2012-520,119,104597,104386,6-4 6-4 6-4,71,12,8
2012-520,120,104745,104338,6-2 6-0 6-0,82,2,13
2012-520,121,104925,104542,6-1 5-7 5-7 7-6(6) 6-1,63,1,5
2012-520,122,103819,105223,3-6 6-7(4) 6-2 6-0 6-3,91,3,9
2012-520,123,103970,104918,6-4 6-7(3) 6-3 6-2,102,6,4
2012-520,124,104745,104597,7-6(4) 6-2 6-3,70,2,12
2012-520,125,104925,103819,6-4 7-5 6-3,73,1,3
2012-520,126,104745,103970,6-2 6-2 6-1,150,2,6
2012-520,127,104745,104925,6-4 6-3 2-6 7-5,78,2,1
2012-500,21,104259,104745,6-3 6-4,76,8,1
2012-500,24,103819,105683,6-7(4) 6-4 7-6(3),108,2,5
2012-311,42,104731,103852,7-6(10) 7-6(7),121,9,5
2012-311,55,105227,103900,6-7(3) 4-3 DEF,66,6,10
2012-741,23,104312,104259,7-5 2-1 RET,71,3,7
2012-741,27,104053,104312,6-3 6-2,109,6,3
2012-540,97,104925,103285,4-6 6-2 6-2 6-2,73,1,28
2012-540,99,104755,104597,6-3 6-4 6-4,170,18,12
2012-540,101,103819,103898,4-6 6-7(3) 6-2 7-6(6) 6-1,74,3,29
2012-540,104,104022,104386,6-3 6-4 3-6 6-3,109,26,8
2012-540,105,103970,104053,2-6 7-6(8) 6-4 6-3,116,7,30
2012-540,106,105223,105453,6-3 7-6(3) 6-1,63,9,19
2012-540,114,104252,104755,6-3 6-1 3-6 6-2,114,31,18
2012-540,117,103970,105223,6-3 6-2 6-3,87,7,9
2012-540,118,104918,105227,7-5 6-2 6-3,129,4,16
2012-540,119,104542,103888,4-6 7-6(4) 6-4 6-4,145,5,10
2012-540,121,104925,104252,6-4 6-1 6-4,100,1,31
2012-540,122,103819,104022,6-1 6-2 6-2,106,3,26
2012-540,123,104918,103970,6-7(5) 7-6(6) 6-4 7-6(4),90,4,7
2012-540,124,104542,104259,7-6(5) 4-6 7-6(3) 6-2,87,5,27
2012-540,125,103819,104925,6-3 3-6 6-4 6-3,127,3,1
2012-540,126,104918,104542,6-3 6-4 3-6 7-5,66,4,5
2012-540,127,103819,104918,4-6 7-5 6-3 6-4,92,3,4
2012-316,22,105777,105077,7-6(1) 6-3,80,6,3
2012-316,25,103970,105777,6-3 7-5,70,1,6
2012-316,27,103970,104597,6-2 6-2,78,1,2
2012-315,29,104545,105992,7-6(4) 6-3,25,1,6
2012-321,27,104386,104338,6-4 5-7 6-3,36,1,2
2012-439,23,105238,104122,6-4 6-4,142,3,5
2012-439,25,104719,104269,6-2 6-7(5) 6-1,73,4,1
2012-439,26,105227,105238,7-5 6-2,104,2,3
2012-439,27,105227,104719,6-4 6-2,75,2,4
2012-6116,23,104424,105453,6-2 6-1,105,8,3
2012-6116,25,104053,104545,6-4 6-7(5) 6-4,129,4,1
2012-414,25,104597,104259,7-5 7-5,144,1,6
2012-414,29,104338,104597,3-6 6-3 6-4,157,3,1
2012-319,26,104898,105373,6-3 6-3,118,3,5
2012-319,27,104898,104259,6-7(2) 6-3 6-2,116,3,1
2012-423,24,105023,103598,6-2 3-1 RET,247,2,5
2012-96,50,104545,104386,7-5 7-6(14),112,10,7
2012-96,51,105453,103970,6-0 3-6 6-4,65,15,4
2012-96,52,105223,104468,6-1 4-6 6-3,88,8,12
2012-96,57,103819,104545,6-4 7-6(5),85,1,10
2012-96,58,105223,105453,6-4 7-6(4),131,8,15
2012-96,59,104918,104597,6-4 6-1,60,3,11
2012-96,60,104925,104542,6-1 7-5,109,2,5
2012-96,61,103819,105223,3-6 7-6(5) 19-17,78,1,8
2012-96,62,104918,104925,7-5 7-5,93,3,2
2012-96,63,104918,103819,6-2 6-1 6-4,83,3,1
2012-96,599,105223,104925,7-5 6-4,75,8,2
2012-418,27,105023,104731,6-4 6-4,115,8,3
2012-418,29,103163,103888,6-3 7-5,124,4,1
2012-418,30,105238,105023,6-4 6-4,70,2,8
2012-418,31,105238,103163,6-7(7) 6-4 6-1,97,2,4
2012-421,36,104386,105227,6-2 6-4,63,5,10
2012-421,37,103888,104338,2-6 6-1 6-4,70,11,7
2012-421,38,104755,104607,6-4 6-2,158,14,4
2012-421,39,104545,104259,6-7(3) 6-4 6-4,73,8,12
2012-421,40,105683,104918, W/O,101,16,2
2012-421,43,104755,103888,5-7 6-1 6-2,66,14,11
2012-421,44,104545,105683,7-6(9) 6-4,66,8,16
2012-421,45,104925,104386,6-4 6-1,73,1,5
2012-421,46,104755,104545,7-6(3) 6-3,83,14,8
2012-421,47,104925,104755,6-3 6-2,103,1,14
2012-422,49,103819,103888,6-3 7-6(4),230,1,10
2012-422,52,104925,105227,6-3 6-2,104,2,12
2012-422,54,104925,105223,6-3 6-2,110,2,6
2012-422,55,103819,104925,6-0 7-6(7),184,1,2
2012-6242,35,104545,103781,6-4 6-3,160,3,13
2012-6242,37,105023,103852,6-3 6-4,150,7,9
2012-6242,38,105238,103900,6-3 6-4,164,4,14
2012-6242,40,104607,103813,6-3 6-2,162,2,16
2012-6242,41,104542,104719,6-1 6-2,129,1,6
2012-6242,43,105023,105238,7-5 4-6 7-6(3),130,7,4
2012-6242,45,104545,104542,6-4 3-6 7-6(3),118,3,1
2012-6242,46,104607,105023,6-4 6-3,205,2,7
2012-6242,47,104545,104607,3-6 6-4 7-6(9),94,3,2
2012-560,97,103819,104269,6-3 6-4 6-4,150,1,25
2012-560,98,103888,104468,6-1 5-7 7-6(5) 6-3,80,23,16
2012-560,100,104607,105023,6-7(6) 6-4 6-3 6-2,62,6,27
2012-560,101,104918,103852,7-6(5) 7-6(5) 4-6 7-6(4),50,3,30
2012-560,103,105227,105453,6-3 6-4 6-7(3) 6-3,122,12,17
2012-560,106,104259,104545,6-4 3-6 4-6 6-3 6-4,79,19,9
2012-560,111,104527,105238,6-4 6-4 6-2,116,18,14
2012-560,112,104925,103898,6-3 6-2 6-2,96,2,31
2012-560,113,103819,103888, W/O,125,1,23
2012-560,114,104607,104597,7-6(4) 6-4 6-1,81,6,11
2012-560,115,104918,105683,6-4 6-4 6-2,107,3,15
2012-560,117,104386,104259,6-3 7-6(5) 6-2,69,8,19
2012-560,118,103970,104755,7-5 7-6(2) 6-4,81,4,13
2012-560,119,105223,104053,6-7(1) 7-6(4) 6-2 6-4,158,7,20
2012-560,120,104925,104527,6-4 6-1 3-1 RET,115,2,18
2012-560,121,104607,103819,7-6(1) 6-4 3-6 6-3,101,6,1
2012-560,122,104918,105227,3-6 7-6(4) 6-2 6-0,74,3,12
2012-560,123,103970,104386,6-3 6-7(5) 2-6 6-3 7-6(4),89,4,8
2012-560,124,104925,105223,6-2 7-6(3) 6-4,102,2,7
2012-560,125,104918,104607,5-7 6-2 6-1 7-6(7),141,3,6
2012-560,126,104925,103970,2-6 6-1 6-4 6-2,84,2,4
2012-560,127,104918,104925,7-6(10) 7-5 2-6 3-6 6-2,81,3,2
2012-341,23,104312,104252,7-5 6-2,81,5,4
2012-341,24,104792,104259,6-7(3) 6-4 6-4,103,7,2
2012-341,25,104542,103786,6-0 3-6 6-4,65,1,8
2012-341,26,104312,104792,3-6 6-1 6-4,98,5,7
2012-341,27,104542,104312,6-1 6-2,111,1,5
2012-568,25,104022,104198,6-4 0-6 6-3,76,1,7
2012-568,29,105373,104022,6-7(11) 6-4 7-6(3),86,3,1
2012-568,31,105373,104926,6-2 6-3,98,3,4
2012-1720,21,104386,104269,7-6(5) 6-4,64,1,5
2012-1720,23,103813,105683,6-3 7-6(3),90,7,3
2012-1720,24,104755,106071,7-6(5) 6-4,64,2,8
2012-1720,25,104468,104386,6-4 6-4,80,4,1
2012-1720,26,104755,103813,3-6 7-5 6-2,70,2,7
2012-1720,27,104755,104468,6-2 6-1,112,2,4
2012-6003,25,103898,103970,6-4 6-1,82,7,1
2012-6003,26,104338,105453,6-2 2-6 7-6(4),140,2,3
2012-6003,27,104338,103898,7-5 4-6 6-3,71,2,7
2012-747,31,104925,104542,7-6(4) 6-2,61,1,3
2012-329,25,104918,104527,6-2 3-6 6-2,77,1,7
2012-329,26,105683,104386,6-7(5) 6-2 7-6(7),74,6,3
2012-329,28,105453,104607,7-5 6-4,104,8,2
2012-329,29,105683,104918,6-3 6-7(5) 7-6(4),109,6,1
2012-329,31,105453,105683,7-6(5) 3-6 6-0,72,8,6
2012-5014,41,103819,104527,4-6 7-6(4) 6-0,170,1,13
2012-5014,49,103819,105227,6-3 6-4,158,1,10
2012-5014,51,104607,104542,6-3 7-6(4),55,4,5
2012-5014,53,104918,103819,6-4 6-4,117,3,1
2012-5014,54,104925,104607,6-3 6-4,65,2,4
2012-5014,55,104925,104918,5-7 7-6(11) 6-3,125,2,3
2012-438,24,104312,105147,6-2 6-1,105,2,8
2012-438,27,104312,105064,3-6 7-6(3) 6-3,126,2,4
2012-429,24,104607,104022,6-3 7-6(2),132,2,6
2012-429,25,104542,104571,6-4 4-6 5-2 RET,80,1,7
2012-429,26,104607,104597,6-3 6-2,44,2,3
2012-429,27,104607,104542,4-6 6-4 6-4,81,2,1
2012-573,25,103970,104597,6-3 7-5,153,1,6
2012-328,27,104755,104022,6-2 7-6(5),232,3,6
2012-328,30,105223,104755,6-2 6-2,122,2,3
2012-328,31,105223,103819,6-4 6-7(5) 7-6(3),127,2,1
2012-352,36,104386,104338,6-3 3-6 6-3,148,8,9
2012-352,37,104542,104597,7-6(4) 7-6(3),112,6,11
2012-352,38,103970,104527,6-2 4-6 6-2,163,4,16
2012-352,43,103970,104542,6-2 7-5,141,4,6
2012-605,501,104918,104607,3-6 6-3 6-4,155,3,5
2012-605,502,104925,104542,7-6(4) 6-3,181,1,7
2012-605,503,103819,104386,6-3 6-1,259,2,8
2012-605,504,103970,105223,6-3 3-6 6-4,98,4,6
2012-605,505,104925,104918,4-6 6-3 7-5,253,1,3
2012-605,506,104607,104542,7-5 3-6 6-1,144,5,7
2012-605,507,103819,103970,6-4 7-6(5),116,2,4
2012-605,508,105223,104386,6-0 6-4,212,6,8
2012-605,509,104925,104607,6-2 7-6(6),255,1,5
2012-605,510,104918,104542,6-2 7-6(3),132,3,7
